Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,704,12,T:System.Windows.Forms.Label,,,,,"this.lblAttackQuickness.Location = new System.Drawing.Point(8, 71);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,704,12,P:System.Windows.Forms.Control.Location,,,,,"this.lblAttackQuickness.Location = new System.Drawing.Point(8, 71);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,703,12,T:System.Windows.Forms.Label,,,,,this.lblAttackQuickness.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,703,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.lblAttackQuickness.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,699,12,T:System.Windows.Forms.NumericUpDown,,,,,this.numBaseMovement.ValueChanged += new System.EventHandler(this.NumericChanged_Handler);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,699,12,E:System.Windows.Forms.NumericUpDown.ValueChanged,,,,,this.numBaseMovement.ValueChanged += new System.EventHandler(this.NumericChanged_Handler);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,694,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numBaseMovement.Value = new decimal(new int[] {              20,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,694,12,P:System.Windows.Forms.NumericUpDown.Value,,,,,"this.numBaseMovement.Value = new decimal(new int[] {              20,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,693,12,T:System.Windows.Forms.HorizontalAlignment,,,,,this.numBaseMovement.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,693,12,T:System.Windows.Forms.HorizontalAlignment,,,,,this.numBaseMovement.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,693,12,F:System.Windows.Forms.HorizontalAlignment.Center,,,,,this.numBaseMovement.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,693,12,T:System.Windows.Forms.NumericUpDown,,,,,this.numBaseMovement.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,693,12,T:System.Windows.Forms.HorizontalAlignment,,,,,this.numBaseMovement.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,693,12,P:System.Windows.Forms.UpDownBase.TextAlign,,,,,this.numBaseMovement.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,692,12,T:System.Windows.Forms.NumericUpDown,,,,,this.numBaseMovement.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,692,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.numBaseMovement.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,691,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numBaseMovement.Size = new System.Drawing.Size(74, 27);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,691,12,P:System.Windows.Forms.Control.Size,,,,,"this.numBaseMovement.Size = new System.Drawing.Size(74, 27);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,690,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numBaseMovement.Name = ""numBaseMovement"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,690,12,P:System.Windows.Forms.Control.Name,,,,,"this.numBaseMovement.Name = ""numBaseMovement"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,685,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numBaseMovement.Minimum = new decimal(new int[] {              10,              0,              0,              -2147483648});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,685,12,P:System.Windows.Forms.NumericUpDown.Minimum,,,,,"this.numBaseMovement.Minimum = new decimal(new int[] {              10,              0,              0,              -2147483648});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,684,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numBaseMovement.Location = new System.Drawing.Point(140, 38);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,684,12,P:System.Windows.Forms.Control.Location,,,,,"this.numBaseMovement.Location = new System.Drawing.Point(140, 38);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,680,12,T:System.Windows.Forms.Label,,,,,"this.lblBaseMovement.Text = ""Base Movement:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,680,12,P:System.Windows.Forms.Label.Text,,,,,"this.lblBaseMovement.Text = ""Base Movement:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,679,12,T:System.Windows.Forms.Label,,,,,this.lblBaseMovement.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,679,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.lblBaseMovement.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,678,12,T:System.Windows.Forms.Label,,,,,"this.lblBaseMovement.Size = new System.Drawing.Size(127, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,678,12,P:System.Windows.Forms.Control.Size,,,,,"this.lblBaseMovement.Size = new System.Drawing.Size(127, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,677,12,T:System.Windows.Forms.Label,,,,,"this.lblBaseMovement.Name = ""lblBaseMovement"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,677,12,P:System.Windows.Forms.Control.Name,,,,,"this.lblBaseMovement.Name = ""lblBaseMovement"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,676,12,T:System.Windows.Forms.Label,,,,,"this.lblBaseMovement.Location = new System.Drawing.Point(8, 40);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,676,12,P:System.Windows.Forms.Control.Location,,,,,"this.lblBaseMovement.Location = new System.Drawing.Point(8, 40);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,675,12,T:System.Windows.Forms.Label,,,,,this.lblBaseMovement.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,675,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.lblBaseMovement.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,671,12,T:System.Windows.Forms.NumericUpDown,,,,,this.numAverageLevel.ValueChanged += new System.EventHandler(this.NumericChanged_Handler);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,671,12,E:System.Windows.Forms.NumericUpDown.ValueChanged,,,,,this.numAverageLevel.ValueChanged += new System.EventHandler(this.NumericChanged_Handler);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,670,12,T:System.Windows.Forms.HorizontalAlignment,,,,,this.numAverageLevel.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,670,12,T:System.Windows.Forms.HorizontalAlignment,,,,,this.numAverageLevel.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,670,12,F:System.Windows.Forms.HorizontalAlignment.Center,,,,,this.numAverageLevel.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,670,12,T:System.Windows.Forms.NumericUpDown,,,,,this.numAverageLevel.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,670,12,T:System.Windows.Forms.HorizontalAlignment,,,,,this.numAverageLevel.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,670,12,P:System.Windows.Forms.UpDownBase.TextAlign,,,,,this.numAverageLevel.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,669,12,T:System.Windows.Forms.NumericUpDown,,,,,this.numAverageLevel.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,669,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.numAverageLevel.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,668,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numAverageLevel.Size = new System.Drawing.Size(75, 27);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,668,12,P:System.Windows.Forms.Control.Size,,,,,"this.numAverageLevel.Size = new System.Drawing.Size(75, 27);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,667,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numAverageLevel.Name = ""numAverageLevel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,667,12,P:System.Windows.Forms.Control.Name,,,,,"this.numAverageLevel.Name = ""numAverageLevel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,666,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numAverageLevel.Location = new System.Drawing.Point(131, 10);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,666,12,P:System.Windows.Forms.Control.Location,,,,,"this.numAverageLevel.Location = new System.Drawing.Point(131, 10);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,662,12,T:System.Windows.Forms.Label,,,,,"this.lblAverageLevel.Text = ""Average Level:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,662,12,P:System.Windows.Forms.Label.Text,,,,,"this.lblAverageLevel.Text = ""Average Level:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,661,12,T:System.Windows.Forms.Label,,,,,this.lblAverageLevel.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,661,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.lblAverageLevel.TabIndex = 0;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,660,12,T:System.Windows.Forms.Label,,,,,"this.lblAverageLevel.Size = new System.Drawing.Size(117, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,660,12,P:System.Windows.Forms.Control.Size,,,,,"this.lblAverageLevel.Size = new System.Drawing.Size(117, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,659,12,T:System.Windows.Forms.Label,,,,,"this.lblAverageLevel.Name = ""lblAverageLevel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,659,12,P:System.Windows.Forms.Control.Name,,,,,"this.lblAverageLevel.Name = ""lblAverageLevel"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,658,12,T:System.Windows.Forms.Label,,,,,"this.lblAverageLevel.Location = new System.Drawing.Point(8, 12);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,658,12,P:System.Windows.Forms.Control.Location,,,,,"this.lblAverageLevel.Location = new System.Drawing.Point(8, 12);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,657,12,T:System.Windows.Forms.Label,,,,,this.lblAverageLevel.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,657,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.lblAverageLevel.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,653,12,T:System.Windows.Forms.HorizontalAlignment,,,,,this.numBaseHits.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,653,12,T:System.Windows.Forms.HorizontalAlignment,,,,,this.numBaseHits.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,653,12,F:System.Windows.Forms.HorizontalAlignment.Center,,,,,this.numBaseHits.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,653,12,T:System.Windows.Forms.NumericUpDown,,,,,this.numBaseHits.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,653,12,T:System.Windows.Forms.HorizontalAlignment,,,,,this.numBaseHits.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,653,12,P:System.Windows.Forms.UpDownBase.TextAlign,,,,,this.numBaseHits.TextAlign = System.Windows.Forms.HorizontalAlignment.Center;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,652,12,T:System.Windows.Forms.NumericUpDown,,,,,this.numBaseHits.TabIndex = 11;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,652,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.numBaseHits.TabIndex = 11;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,651,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numBaseHits.Size = new System.Drawing.Size(100, 27);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,651,12,P:System.Windows.Forms.Control.Size,,,,,"this.numBaseHits.Size = new System.Drawing.Size(100, 27);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,650,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numBaseHits.Name = ""numBaseHits"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,650,12,P:System.Windows.Forms.Control.Name,,,,,"this.numBaseHits.Name = ""numBaseHits"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,645,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numBaseHits.Maximum = new decimal(new int[] {              500,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,645,12,P:System.Windows.Forms.NumericUpDown.Maximum,,,,,"this.numBaseHits.Maximum = new decimal(new int[] {              500,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,644,12,T:System.Windows.Forms.NumericUpDown,,,,,"this.numBaseHits.Location = new System.Drawing.Point(393, 12);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,644,12,P:System.Windows.Forms.Control.Location,,,,,"this.numBaseHits.Location = new System.Drawing.Point(393, 12);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,640,12,T:System.Windows.Forms.Label,,,,,"this.lblBaseHits.Text = ""Base Hits:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,640,12,P:System.Windows.Forms.Label.Text,,,,,"this.lblBaseHits.Text = ""Base Hits:"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,639,12,T:System.Windows.Forms.Label,,,,,this.lblBaseHits.TabIndex = 10;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,639,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.lblBaseHits.TabIndex = 10;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,638,12,T:System.Windows.Forms.Label,,,,,"this.lblBaseHits.Size = new System.Drawing.Size(80, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,638,12,P:System.Windows.Forms.Control.Size,,,,,"this.lblBaseHits.Size = new System.Drawing.Size(80, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,637,12,T:System.Windows.Forms.Label,,,,,"this.lblBaseHits.Name = ""lblBaseHits"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,637,12,P:System.Windows.Forms.Control.Name,,,,,"this.lblBaseHits.Name = ""lblBaseHits"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,636,12,T:System.Windows.Forms.Label,,,,,"this.lblBaseHits.Location = new System.Drawing.Point(293, 14);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,636,12,P:System.Windows.Forms.Control.Location,,,,,"this.lblBaseHits.Location = new System.Drawing.Point(293, 14);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,635,12,T:System.Windows.Forms.Label,,,,,this.lblBaseHits.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,635,12,P:System.Windows.Forms.Label.AutoSize,,,,,this.lblBaseHits.AutoSize = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,631,12,T:System.Windows.Forms.Button,,,,,this.btnRemoveResistanceRollBonus.Click += new System.EventHandler(this.btnRemoveResistanceRollBonus_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,631,12,E:System.Windows.Forms.Control.Click,,,,,this.btnRemoveResistanceRollBonus.Click += new System.EventHandler(this.btnRemoveResistanceRollBonus_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,630,12,T:System.Windows.Forms.Button,,,,,this.btnRemoveResistanceRollBonus.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,630,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.btnRemoveResistanceRollBonus.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,629,12,T:System.Windows.Forms.Button,,,,,"this.btnRemoveResistanceRollBonus.Text = ""Remove"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,629,12,P:System.Windows.Forms.ButtonBase.Text,,,,,"this.btnRemoveResistanceRollBonus.Text = ""Remove"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,628,12,T:System.Windows.Forms.Button,,,,,this.btnRemoveResistanceRollBonus.TabIndex = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,628,12,P:System.Windows.Forms.Control.TabIndex,,,,,this.btnRemoveResistanceRollBonus.TabIndex = 6;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,627,12,T:System.Windows.Forms.Button,,,,,"this.btnRemoveResistanceRollBonus.Size = new System.Drawing.Size(110, 35);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,627,12,P:System.Windows.Forms.Control.Size,,,,,"this.btnRemoveResistanceRollBonus.Size = new System.Drawing.Size(110, 35);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,626,12,T:System.Windows.Forms.Button,,,,,"this.btnRemoveResistanceRollBonus.Name = ""btnRemoveResistanceRollBonus"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,626,12,P:System.Windows.Forms.Control.Name,,,,,"this.btnRemoveResistanceRollBonus.Name = ""btnRemoveResistanceRollBonus"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,625,12,T:System.Windows.Forms.Button,,,,,"this.btnRemoveResistanceRollBonus.Location = new System.Drawing.Point(457, 187);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,625,12,P:System.Windows.Forms.Control.Location,,,,,"this.btnRemoveResistanceRollBonus.Location = new System.Drawing.Point(457, 187);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,624,12,T:System.Windows.Forms.AnchorStyles,,,,,this.btnRemoveResistanceRollBonus.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,624,12,T:System.Windows.Forms.AnchorStyles,,,,,this.btnRemoveResistanceRollBonus.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,624,12,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.btnRemoveResistanceRollBonus.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,CreatureXmlEditor.csproj,File,CreatureEditForm.Designer.cs,624,12,T:System.Windows.Forms.AnchorStyles,,,,,this.btnRemoveResistanceRollBonus.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Bottom | System.Windows.Forms.AnchorStyles.Right)));
